return_id,order_id,customer_id,email,return_date,reason,return_type,refunded_amount,return_channel,agent_id,refund_method
RTN-65612984,ORD-08955688,CUST-6992,jenny.walker@gmail.com,2025-06-12,Changed mind,Refund,424.86,Social Media,ONLINE,Credit Card
RTN-05573069,ORD-99463469,CUST-5770,christina.crawford@hotmail.com,2025-06-16,No longer needed,Refund,238.54,Phone,CSR-0017,Credit Card
RTN-00088163,ORD-78124295,CUST-5167,daniel.robinson@gmail.com,2025-06-01,CHANGED MIND,Refund,295.77,NewEgg,ONLINE,ACH
RTN-98250326,ORD-85378557,CUST-7057,peter.foster@hotmail.com,2025-06-19,Wrong item,Refund,604.92,Web,ONLINE,Credit Card
RTN-23284044,ORD-39685278,CUST-3863,christopher.hull@yahoo.com,2025-06-01,Changed mind,Refund,582.65,phone,CSR-0008,Credit Card
RTN-09738238,ORD-04381243,CUST-7349,james.bailey@gmail.com,2025-06-01,Changed mind,Refund,912.68,Phone,CSR-0011,Credit Card
RTN-98456479,ORD-11994425,CUST-5811,casey.williams@hotmail.com,2025-07-09,No Longer Needed,Refund,618.3,Social Media,ONLINE,Apple Pay
RTN-56844476,ORD-50685372,CUST-6522,joel.rodriguez@hotmail.com,2025-06-06,No longer needed,Refund,169.05,Web,ONLINE,Credit Card
RTN-68553382,ORD-53626810,CUST-4541,kristina.martin@hotmail.com,2025-06-13,No longer needed,Refund,641.99,Web,ONLINE,Apple Pay
RTN-88394198,ORD-11001726,CUST-3361,austin.hernandez@yahoo.com,2025-06-17,Found a better price,Refund,145.83,Ebay,ONLINE,PayPal
RTN-64416592,ORD-54727772,CUST-2604,theresa.matthews@yahoo.com,2025-06-08,Found a better price,Refund,6776.01,Web,ONLINE,Credit Card
RTN-24520689,ORD-99038427,CUST-1529,sean.myers@gmail.com,2025-07-24,  Product did not match description  ,  Refund  ,2456.0,Web,ONLINE,Credit Card
RTN-85656713,ORD-79814833,GUEST-101353,sheilasharp@example.com,2025-06-09,Found a better price,  Refund  ,442.36,NewEgg,ONLINE,Credit Card
RTN-68145989,ORD-63171054,GUEST-101482,sarah64@example.net,2025-06-12,Wrong item,refund,259.08,NewEgg,ONLINE,Google Pay
RTN-36088352,ORD-19568780,CUST-7441,rebecca.ritter@gmail.com,2025-06-12,Defective,Refund,820.4,Ebay,ONLINE,Credit Card
RTN-76721285,ORD-19568780,CUST-7441,rebecca.ritter@gmail.com,2025-06-26,Arrived damaged,Refund,57.31,Ebay,ONLINE,Credit Card
RTN-44245121,ORD-06436676,CUST-3689,kevin.preston@gmail.com,2025-05-27,Changed mind,Refund,744.66,Social Media,ONLINE,Apple Pay
RTN-61243565,ORD-43764715,CUST-7450,caleb.levine@gmail.com,2025-06-09,No longer needed,Refund,559.79,Web,ONLINE,Credit Card
RTN-75852007,ORD-80157701,GUEST-100207,sarah22@example.net,2025-06-11,Arrived damaged,Refund,1748.12,Web,ONLINE,Credit Card
RTN-50398463,ORD-85745310,CUST-3138,julia.lin@yahoo.com,2025-05-29,No longer needed, Refund ,2006.38,Web,ONLINE,Credit Card
RTN-15351354,ORD-57105397,CUST-1536,briana.murphy@hotmail.com,2025-07-09,Arrived damaged,Refund,583.58,Phone,CSR-0005,Credit Card
RTN-72991976,ORD-36034332,GUEST-102460,tracibranch@example.org,2025-05-31,  Wrong item ,Refund,524.39,Web,ONLINE,Credit Card
RTN-20671638,ORD-36034332,GUEST-102460,tracibranch@example.org,2025-06-25,Changed mind,Refund,0.0,Web,ONLINE,Credit Card
RTN-89921393,ORD-65447658,CUST-1471,eric.jones@hotmail.com,2025-06-17,Defective,Refund,2007.34,Ebay,ONLINE,Credit Card
RTN-86509876,ORD-98879565,CUST-2215,jason.sanchez@hotmail.com,2025-05-27,Defective,  Refund  ,557.96,Social Media,ONLINE,Apple Pay
RTN-09021084,ORD-62968148,GUEST-103441,mriley@example.org,2025-06-09,No longer needed,Refund,85.36, Phone ,CSR-0019,Credit Card
RTN-67340460,ORD-82716859,CUST-4258,pamela.johnson@yahoo.com,2025-06-23,Damaged in transit,  Refund ,1721.17,Ebay,ONLINE,Credit Card
RTN-80195712,ORD-17911554,GUEST-102403,qvelasquez@example.net,2025-06-04,Defective,Refund,549.42,Phone,CSR-0013,Credit Card
RTN-03650435,ORD-61924681,CUST-6448,john.martinez@gmail.com,2025-06-04,Found a better price,Refund,1301.16,Web,ONLINE,Credit Card
RTN-74235010,ORD-61924681,CUST-6448,john.martinez@gmail.com,2025-06-29,Arrived damaged,Refund,413.44,Web,ONLINE,Credit Card
RTN-41412380,ORD-28809611,GUEST-103280,rachaelwilson@example.net,2025-07-08,No longer needed,Refund,786.22,Phone,CSR-0008,PayPal
RTN-25887422,ORD-54551656,GUEST-100267,mariapalmer@example.com,2025-08-19, Item arrived late  ,Refund,2007.97,newegg,ONLINE,Credit Card
RTN-80081453,ORD-81242829,CUST-7122,kristen.reyes@hotmail.com,2025-06-24,Item arrived late,Refund,2325.15,SOCIAL MEDIA,ONLINE,Credit Card
RTN-18315683,ORD-93361746,CUST-4216,kyle.carter@yahoo.com,2025-06-04,No longer needed,Refund,604.89,Social Media,ONLINE,ACH
RTN-39004162,ORD-63499950,CUST-3089,kylie.warner@gmail.com,2025-06-22, Wrong item  ,Refund,125.12,  Social Media ,ONLINE,Credit Card
RTN-21346993,ORD-59783376,GUEST-100799,jamie98@example.org,2025-06-02,Damaged in transit,Refund,2176.7,Phone,CSR-0006,PayPal
RTN-36164404,ORD-89077542,CUST-6914,scott.meyer@yahoo.com,2025-06-14,Damaged in transit,Refund,261.52,Web,ONLINE,Credit Card
RTN-32378640,ORD-16848309,CUST-5913,brian.murray@yahoo.com,2025-06-27,Damaged in transit,Refund,1494.82,Phone,CSR-0011,ACH
RTN-68301634,ORD-44611195,GUEST-100166,brownnatalie@example.com,2025-06-15,Found A Better Price,refund,697.95,Phone,CSR-0001,Credit Card
RTN-80689224,ORD-44611195,GUEST-100166,brownnatalie@example.com,2025-07-03,Product did not match description,Refund,0.0,Phone,CSR-0001,Credit Card
RTN-45327731,ORD-27228084,GUEST-101816,jessicadunn@example.net,2025-07-17,Item arrived late,Refund,280.28,Web,ONLINE,Credit Card
RTN-39181703,ORD-27046893,CUST-6680,regina.tran@hotmail.com,2025-06-15,  Defective  ,Refund,49.5,Phone,CSR-0012,Credit Card
RTN-74802647,ORD-72057312,GUEST-103986,penny45@example.com,2025-08-02,Defective,Refund,1677.47,Web,ONLINE,Credit Card
RTN-55866611,ORD-58916639,GUEST-102781,parkerdylan@example.org,2025-08-19,Changed mind,Refund,894.94,Web,,ACH
RTN-53218409,ORD-77116376,GUEST-100466,bethmccullough@example.com,2025-06-06,Wrong item,Refund,2414.65,Social Media,ONLINE,Credit Card
RTN-90313999,ORD-99470157,GUEST-101649,hmurphy@example.net,2025-07-09,No longer needed,Refund,622.85,Web,ONLINE,Credit Card
RTN-17821528,ORD-05003171,CUST-6615,timothy.sharp@hotmail.com,2025-06-20,Arrived damaged,Refund,542.52,Web,,PayPal
RTN-60505711,ORD-83386052,GUEST-103568,halehannah@example.org,2025-06-03,Item arrived late,Refund,1349.4,Ebay,ONLINE,Google Pay
RTN-76986167,ORD-06434642,CUST-1653,kristina.green@hotmail.com,2025-07-14,Arrived damaged,Refund,435.88,Web,ONLINE,PayPal
RTN-44273875,ORD-84266535,CUST-1629,michael.hall@yahoo.com,2025-06-22,ITEM ARRIVED LATE,Refund,747.77,Social Media,ONLINE,Apple Pay
RTN-28172380,ORD-64152689,GUEST-102273,tanya59@example.net,2025-06-04,Product did not match description,Refund,468.69,Social Media,ONLINE,PayPal
RTN-15250079,ORD-49112959,GUEST-102472,todd89@example.org,2025-06-30,Damaged in transit,Refund,1460.1,Phone,CSR-0020,Apple Pay
RTN-38299186,ORD-55957796,CUST-2664,kathleen.thompson@yahoo.com,2025-06-17,ARRIVED DAMAGED,REFUND,1909.14,Social Media,ONLINE,Credit Card
RTN-89268607,ORD-76062272,CUST-2204,antonio.gonzales@gmail.com,2025-06-16,Changed mind,Refund,2856.56,Phone,CSR-0008,Apple Pay
RTN-29397102,ORD-96317988,CUST-2640,madeline.erickson@hotmail.com,2025-06-24,Defective,Refund,3298.0,Phone,CSR-0015,Credit Card
RTN-40570831,ORD-44943572,CUST-4273,karen.holder@gmail.com,2025-06-30,Wrong item,Refund,1804.92,Phone,CSR-0017,Apple Pay
RTN-71044106,ORD-21311630,CUST-4932,john.pena@gmail.com,2025-06-03,Wrong item,Refund,2263.77,Newegg,ONLINE,PayPal
RTN-31216163,ORD-21311630,CUST-4932,john.pena@gmail.com,2025-06-12,Found a better price,Refund,0.0,  NewEgg  ,ONLINE,PayPal
RTN-30974067,ORD-57821694,GUEST-100986,robertprice@example.net,2025-06-24,Damaged in transit,Refund,353.34,Web,ONLINE,Credit Card
RTN-16236393,ORD-15928364,CUST-7428,jane.warren@gmail.com,2025-06-05,FOUND A BETTER PRICE,refund,56.85,Ebay,ONLINE,PayPal
RTN-69289378,ORD-61865301,GUEST-101855,kingpatricia@example.org,2025-06-18,  Arrived damaged  ,Refund,1820.43, Web  ,ONLINE,Google Pay
RTN-30938454,ORD-84695317,CUST-2000,daniel.smith@gmail.com,2025-06-17,Changed mind,Refund,676.72,Phone,CSR-0014,Credit Card
RTN-49020817,ORD-94683869,CUST-6646,robert.moore@yahoo.com,2025-07-03,Product did not match description,Refund,1413.74,Phone,CSR-0015,Credit Card
RTN-91496742,ORD-20238858,CUST-4898,amanda.benson@gmail.com,2025-06-19,No longer needed,Refund,440.4,Ebay,ONLINE,Credit Card
RTN-68893279,ORD-15798551,CUST-4140,tammy.lee@hotmail.com,2025-06-14,Changed mind,Refund,1169.52,Web,ONLINE,Credit Card
RTN-64611913,ORD-15798551,CUST-4140,tammy.lee@hotmail.com,2025-08-12,Item arrived late,Refund,1590.05,Web,ONLINE,Credit Card
RTN-49861246,ORD-43667569,CUST-2959,kevin.price@hotmail.com,2025-06-22,Arrived damaged,  Refund  ,1387.35,web,ONLINE,ACH
RTN-02721938,ORD-12495437,GUEST-101664,rossandrea@example.net,2025-06-23,Found a better price,Refund,1817.39,Web,ONLINE,Credit Card
RTN-41183999,ORD-57208813,CUST-5608,linda.strickland@yahoo.com,2025-06-10,Arrived damaged,Refund,6547.48,Web,ONLINE,PayPal
RTN-73451274,ORD-95604177,CUST-4632,deborah.cox@hotmail.com,2025-08-08,Arrived damaged,Refund,2827.77,Web,ONLINE,PayPal
RTN-89081012,ORD-14729469,GUEST-100615,penasharon@example.net,2025-08-05,Product did not match description,Refund,606.6,Web,ONLINE,ACH
RTN-33027871,ORD-12591589,GUEST-102687,madisonalvarez@example.org,2025-07-30,found a better price,  Refund ,500.67,Web,ONLINE,Credit Card
RTN-11118071,ORD-12591589,GUEST-102687,madisonalvarez@example.org,2025-08-15,Wrong item,Refund,549.89,WEB,ONLINE,Credit Card
RTN-63549362,ORD-62091370,CUST-2238,sheri.burns@hotmail.com,2025-07-11, Product did not match description  , Refund ,478.25,web,ONLINE,PayPal
RTN-60212557,ORD-01607610,CUST-5631,angela.pacheco@hotmail.com,2025-06-26,Changed mind,Refund,83.75,Phone,CSR-0012,ACH
RTN-95837213,ORD-57252458,CUST-5837,christopher.richards@gmail.com,2025-07-07,Found a better price,  Refund ,1050.99, Web  ,ONLINE,Apple Pay
RTN-04900075,ORD-50436621,GUEST-102102,ericfisher@example.org,2025-06-16,Changed mind,REFUND,151.76,Social Media,ONLINE,Credit Card
RTN-04687002,ORD-50436621,GUEST-102102,ericfisher@example.org,2025-08-02,Damaged in transit,Refund,480.8,Social Media,ONLINE,Credit Card
RTN-73462731,ORD-13683161,GUEST-102541,nhernandez@example.org,2025-06-30,Product did not match description,Refund,449.82,NewEgg,ONLINE,Credit Card
RTN-64736515,ORD-61888533,CUST-4561,evelyn.erickson@hotmail.com,2025-06-16,Product did not match description,  Refund  ,692.24,Web,ONLINE,PayPal
RTN-36062597,ORD-95923426,GUEST-101147,jacob25@example.org,2025-06-09,Arrived damaged,Refund,1562.54,Phone,CSR-0017,Apple Pay
RTN-84881844,ORD-59171353,CUST-2122,anna.carr@hotmail.com,2025-06-29,No longer needed,Refund,524.17,Phone,CSR-0014,Apple Pay
RTN-22557581,ORD-94405884,CUST-3215,kyle.alexander@hotmail.com,2025-06-25,arrived damaged,Refund,756.28,Web,ONLINE,PayPal
RTN-45769549,ORD-85400948,GUEST-100149,michael07@example.net,2025-08-06,Arrived damaged,Refund,854.44,Web,ONLINE,Credit Card
RTN-88274306,ORD-85400948,GUEST-100149,michael07@example.net,2025-08-15,Product did not match description,refund,0.0,web,ONLINE,Credit Card
RTN-30960237,ORD-05735019,CUST-5974,dawn.pineda@gmail.com,2025-06-13,Found a better price,Refund,815.7,Phone,CSR-0017,Credit Card
RTN-10110461,ORD-05735019,CUST-5974,dawn.pineda@gmail.com,2025-07-05,Changed mind,refund,0.0,Phone,CSR-0017,Credit Card
RTN-35917854,ORD-78698894,GUEST-102596,jenna09@example.com,2025-06-24,Found a better price,  Refund  ,279.28,Phone,CSR-0020,Google Pay
RTN-13459060,ORD-41969094,GUEST-103121,gibsonmichael@example.net,2025-06-25,Defective,Refund,509.22,Web,,PayPal
RTN-64830258,ORD-63530568,CUST-4079,selena.watson@gmail.com,2025-06-14,Damaged in transit,Refund,407.78,Phone,CSR-0013,Credit Card
RTN-28112852,ORD-85880798,CUST-6261,paul.fritz@yahoo.com,2025-07-07,Defective,Refund,2630.84,Web,ONLINE,Credit Card
RTN-83514338,ORD-92687353,GUEST-103662,mariah76@example.net,2025-06-25,Arrived damaged,Refund,363.33,Web,ONLINE,PayPal
RTN-73748374,ORD-29397680,CUST-5402,jeremy.walters@hotmail.com,2025-06-21,Found a better price, Refund ,1188.37,Phone,CSR-0015,PayPal
RTN-35684665,ORD-70710391,GUEST-103543,vanessajenkins@example.net,2025-07-22,Product did not match description,Refund,159.55,Web,ONLINE,Credit Card
RTN-93108964,ORD-73053009,CUST-1799,gregory.daniels@gmail.com,2025-06-28,wrong item,Refund,1610.08,Web,ONLINE,Apple Pay
RTN-41413798,ORD-48985068,GUEST-101039,miranda88@example.net,2025-06-15,Item arrived late,Refund,1332.02,Web,ONLINE,Credit Card
RTN-08993285,ORD-24066513,CUST-5931,micheal.russell@hotmail.com,2025-06-21,Found a better price,Refund,534.0,Web,ONLINE,Credit Card
RTN-92599806,ORD-24066513,CUST-5931,micheal.russell@hotmail.com,2025-06-23,Defective,Refund,0.0,Web,ONLINE,Credit Card
RTN-39097860,ORD-16164398,CUST-7170,tammy.randolph@yahoo.com,2025-06-28,Damaged in transit,Refund,237.85,Web,ONLINE,Credit Card
RTN-63441463,ORD-66082908,CUST-4632,deborah.cox@hotmail.com,2025-07-08,Arrived damaged,Refund,2142.18,Ebay,ONLINE,ACH
RTN-44910752,ORD-10917745,GUEST-101467,michaelmarks@example.com,2025-06-18,Wrong item,Refund,350.4,Social Media,ONLINE,Credit Card
RTN-49609918,ORD-66887814,CUST-2664,kathleen.thompson@yahoo.com,2025-08-20,Item arrived late,Refund,896.06,Web,ONLINE,Google Pay
RTN-41855769,ORD-32098125,CUST-1847,valerie.vega@yahoo.com,2025-08-14,No longer needed,Refund,211.02,Web,ONLINE,Credit Card
RTN-16407738,ORD-86972966,CUST-2017,michael.cantrell@yahoo.com,2025-06-12,Wrong item,Refund,1508.73,Ebay,ONLINE,Credit Card
RTN-09447571,ORD-69002592,GUEST-103432,jose74@example.net,2025-06-28,found a better price,Refund,580.59,phone,CSR-0004,PayPal
RTN-34359154,ORD-69002592,GUEST-103432,jose74@example.net,2025-07-27,Damaged in transit,Refund,441.3,Phone,CSR-0004,PayPal
RTN-69811194,ORD-15533593,GUEST-101179,williamchen@example.net,2025-08-14,Found a better price,  REFUND ,99.0,Web,ONLINE,Credit Card
RTN-88108459,ORD-52654815,CUST-1596,michelle.boone@yahoo.com,2025-06-18,WRONG ITEM,Refund,496.32,Web,ONLINE,Apple Pay
RTN-37713857,ORD-41657276,CUST-2703,anthony.weaver@yahoo.com,2025-07-11,Arrived damaged,Refund,703.13,NewEgg,ONLINE,Credit Card
RTN-49053816,ORD-41657276,CUST-2703,anthony.weaver@yahoo.com,2025-08-08,Arrived damaged,  Refund  ,0.0,NEWEGG,ONLINE,Credit Card
RTN-76817538,ORD-30605169,CUST-3577,amber.miller@yahoo.com,2025-07-07,No longer needed,Refund,4239.37,Phone,CSR-0011,PayPal
RTN-41895853,ORD-25410391,CUST-1827,jackson.holmes@hotmail.com,2025-06-17,Damaged in transit,Refund,1213.6,Web,ONLINE,Credit Card
RTN-80840389,ORD-85570693,CUST-7387,stephen.mcfarland@hotmail.com,2025-06-14,Product did not match description, refund ,2817.66,Web,ONLINE,PayPal
RTN-88647985,ORD-85570693,CUST-7387,stephen.mcfarland@hotmail.com,2025-07-10,Changed mind,Refund,0.0,Web,ONLINE,PayPal
RTN-18315853,ORD-14555975,GUEST-100534,michael50@example.com,2025-07-11,Item arrived late,Refund,173.02,Web,ONLINE,PayPal
RTN-58647940,ORD-27550572,GUEST-102589,nmack@example.com,2025-07-09,Wrong item,Refund,1744.88,Phone,CSR-0015,Apple Pay
RTN-61330331,ORD-66749140,CUST-1737,richard.woods@yahoo.com,2025-07-07,Damaged in transit, Refund  ,782.41,Ebay,ONLINE,PayPal
RTN-12649596,ORD-91114285,CUST-6348,krystal.nguyen@hotmail.com,2025-07-01,Wrong item,Refund,3894.72,Phone,CSR-0005,PayPal
RTN-83850849,ORD-91114285,CUST-6348,krystal.nguyen@hotmail.com,2025-07-11,Item arrived late,  Refund  ,0.0,Phone,CSR-0005,PayPal
RTN-91980571,ORD-86517430,CUST-5405,nathan.becker@yahoo.com,2025-07-15,Changed mind,Refund,1199.3,NewEgg,ONLINE,Credit Card
RTN-65457142,ORD-92903416,CUST-7210,karen.ramirez@yahoo.com,2025-07-05,Product did not match description,REFUND,2893.4,Web,ONLINE,Credit Card
RTN-53338133,ORD-49258118,CUST-2824,ralph.rocha@yahoo.com,2025-07-01,Product did not match description, Refund ,1560.36,Web,ONLINE,PayPal
RTN-83723351,ORD-68316462,GUEST-101847,stephanie69@example.com,2025-06-19,  Changed mind  ,Refund,536.71,Web,ONLINE,Credit Card
RTN-15892196,ORD-57888017,CUST-2220,jesse.hahn@gmail.com,2025-07-02,Product did not match description,Refund,450.8,Social Media,ONLINE,Apple Pay
RTN-10386843,ORD-72190844,CUST-6297,randy.jenkins@hotmail.com,2025-07-13,Damaged in transit,Refund,73.93,NewEgg,ONLINE,Credit Card
RTN-98479730,ORD-72190844,CUST-6297,randy.jenkins@hotmail.com,2025-08-12,Wrong item,Refund,483.71,NewEgg,ONLINE,Credit Card
RTN-50911572,ORD-04202001,CUST-3817,steve.tucker@yahoo.com,2025-08-02,Product did not match description,Refund,2811.52,NewEgg,ONLINE,Credit Card
RTN-85610751,ORD-18527718,GUEST-100234,thompsonjulie@example.com,2025-07-01,Product Did Not Match Description,Refund,143.31,Web,ONLINE,PayPal
RTN-21790343,ORD-18527718,GUEST-100234,thompsonjulie@example.com,2025-07-14,Changed mind,Refund,0.0,Web,ONLINE,PayPal
RTN-95955123,ORD-22947641,CUST-4540,tyler.davis@gmail.com,2025-06-30,Changed mind,Refund,1150.41,Social Media,ONLINE,Apple Pay
RTN-64099104,ORD-97903590,CUST-6370,jamie.knapp@gmail.com,2025-06-22,Item arrived late,Refund,749.98,Web,ONLINE,Credit Card
RTN-70081075,ORD-74583097,CUST-2462,kimberly.palmer@gmail.com,2025-06-17,Wrong item,Refund,311.28,Social Media,ONLINE,PayPal
RTN-75886137,ORD-76394840,CUST-6419,sarah.mendoza@gmail.com,2025-06-19,Changed mind,Refund,249.37,Web,ONLINE,Credit Card
RTN-57016991,ORD-92626945,CUST-1904,brian.moore@hotmail.com,2025-07-18,Item arrived late,Refund,274.36,Web,,PayPal
RTN-81097340,ORD-45331887,GUEST-100395,jnorris@example.org,2025-06-20,Arrived damaged, Refund ,1364.81,Web,ONLINE,Credit Card
RTN-84756742,ORD-41800893,GUEST-100874,vargasheidi@example.org,2025-07-17,Product did not match description,Refund,612.24,Web,ONLINE,Credit Card
RTN-78695832,ORD-38821286,CUST-5479,robert.patel@hotmail.com,2025-07-06,Item arrived late,Refund,449.87,ebay,ONLINE,Credit Card
RTN-55858578,ORD-52341146,CUST-6446,troy.torres@hotmail.com,2025-06-29,Product did not match description,Refund,710.29,Web,ONLINE,ACH
RTN-19946909,ORD-10988608,CUST-1523,heather.henderson@yahoo.com,2025-07-02,Defective,Refund,1133.69,Web,ONLINE,ACH
RTN-31689649,ORD-10988608,CUST-1523,heather.henderson@yahoo.com,2025-08-03,Damaged in transit,Refund,0.0,Web,ONLINE,ACH
RTN-27368687,ORD-48595600,CUST-3308,jonathan.payne@gmail.com,2025-06-22,Wrong item,Refund,355.26,Phone,CSR-0016,Apple Pay
RTN-26360529,ORD-67553085,GUEST-101520,pmontgomery@example.com,2025-06-23,Found a better price,Refund,1678.41,Ebay,ONLINE,Apple Pay
RTN-67054613,ORD-02183815,CUST-5938,amanda.holden@yahoo.com,2025-07-15,Wrong item,Refund,78.13,Web,ONLINE,Apple Pay
RTN-65683782,ORD-02183815,CUST-5938,amanda.holden@yahoo.com,2025-08-14,Arrived damaged,Refund,0.0,Web,ONLINE,Apple Pay
RTN-19833037,ORD-25275166,GUEST-101982,adrianramsey@example.net,2025-07-01,Defective,Refund,828.98,Web,ONLINE,PayPal
RTN-64930588,ORD-25275166,GUEST-101982,adrianramsey@example.net,2025-07-26,Damaged in transit,Refund,0.0,Web,ONLINE,PayPal
RTN-65467225,ORD-62434493,CUST-4506,jonathan.chambers@yahoo.com,2025-07-17,Arrived damaged,Refund,2424.23,Ebay,ONLINE,Credit Card
RTN-54155317,ORD-21286236,CUST-5796,daniel.vargas@hotmail.com,2025-07-16,Item arrived late,Refund,366.51,Web,ONLINE,Credit Card
RTN-02873265,ORD-00441269,CUST-2945,joel.fletcher@yahoo.com,2025-07-10,  Damaged in transit ,Refund,2602.11,Phone,,Credit Card
RTN-63455758,ORD-00441269,CUST-2945,joel.fletcher@yahoo.com,2025-07-29,Changed mind,Refund,0.0,Phone,CSR-0005,Credit Card
RTN-51931558,ORD-14801136,GUEST-101487,ehoward@example.net,2025-07-16,Changed mind,refund,382.52,Web,ONLINE,PayPal
RTN-84434828,ORD-65400583,CUST-6071,linda.bradshaw@hotmail.com,2025-07-04,Damaged in transit,Refund,154.99, Web  ,ONLINE,PayPal
RTN-21554956,ORD-50033704,GUEST-101652,carolflores@example.com,2025-07-19,Changed Mind,Refund,1252.41, NewEgg ,ONLINE,Apple Pay
RTN-05947327,ORD-12928061,CUST-1823,tiffany.cruz@hotmail.com,2025-07-06,No longer needed,refund,675.0,Web,ONLINE,Credit Card
RTN-27434921,ORD-79343848,CUST-4885,sarah.wheeler@gmail.com,2025-06-22,Defective,Refund,517.78,  Web ,ONLINE,Credit Card
RTN-16699949,ORD-49202022,CUST-4320,angela.tucker@yahoo.com,2025-07-03,Damaged in transit,refund,142.39,Web,,PayPal
RTN-39354370,ORD-18683869,GUEST-103633,robertsrenee@example.org,2025-07-22,Arrived damaged,refund,1339.76,Social Media,,Credit Card
RTN-10007843,ORD-23887524,CUST-4440,lindsey.johnson@hotmail.com,2025-07-18,Product did not match description,Refund,810.95,NewEgg,ONLINE,PayPal
RTN-98490183,ORD-91640836,CUST-5549,michelle.zhang@gmail.com,2025-06-23,Wrong item,Refund,845.12,Social Media,,PayPal
RTN-00493369,ORD-82105179,CUST-2168,brian.johnson@hotmail.com,2025-07-10,Wrong item,Refund,4310.54,Web,ONLINE,PayPal
RTN-40394925,ORD-15127107,CUST-5905,christina.lamb@gmail.com,2025-07-10,Wrong item,Refund,5813.87,Ebay,ONLINE,Credit Card
RTN-24280492,ORD-43362656,GUEST-101703,ppatrick@example.org,2025-07-13,No longer needed,Refund,919.71,Web,,Credit Card
RTN-11117117,ORD-58091710,GUEST-103257,aliciacross@example.net,2025-07-12,Changed mind,  Refund ,341.93,Web,ONLINE,Credit Card
RTN-94593776,ORD-00447436,CUST-4433,zachary.stokes@yahoo.com,2025-07-06,Damaged in transit,Refund,268.14,Phone,CSR-0003,Credit Card
RTN-01730702,ORD-00447436,CUST-4433,zachary.stokes@yahoo.com,2025-07-15,Found a better price,Refund,563.65,Phone,CSR-0003,Credit Card
RTN-03074878,ORD-02577088,GUEST-100288,williamhenderson@example.org,2025-07-21,Damaged in transit,Refund,885.85,Social Media,ONLINE,Credit Card
RTN-61866172,ORD-50812453,CUST-4903,benjamin.cooper@yahoo.com,2025-07-07,Defective,Refund,653.1,Ebay,ONLINE,Credit Card
RTN-54815400,ORD-52591966,CUST-2568,brandon.miller@hotmail.com,2025-06-30,Changed mind,Refund,3346.4,Phone,CSR-0016,Credit Card
RTN-25842000,ORD-35133050,GUEST-102066,kimberlyluna@example.org,2025-07-09,Item arrived late,Refund,17.58,Social Media,ONLINE,Credit Card
RTN-02331750,ORD-45141413,CUST-1598,patricia.dean@hotmail.com,2025-07-08,Defective,Refund,2025.81,Web,ONLINE,Credit Card
RTN-15525696,ORD-62033113,CUST-6570,samantha.ellis@yahoo.com,2025-07-18,No longer needed,Refund,957.98,Phone,CSR-0020,Credit Card
RTN-09699027,ORD-81796739,GUEST-100107,greenwilliam@example.com,2025-06-27,Changed mind,Refund,2673.74,Web,ONLINE,Credit Card
RTN-18113232,ORD-81796739,GUEST-100107,greenwilliam@example.com,2025-07-23,Found a better price,refund,0.0,Web,ONLINE,Credit Card
RTN-74124758,ORD-31912610,CUST-5175,lydia.rogers@gmail.com,2025-07-12,Wrong item,Refund,2255.83,Phone,CSR-0007,Credit Card
RTN-33807077,ORD-90590211,CUST-7140,riley.patrick@yahoo.com,2025-07-13,Changed mind,Refund,737.8,Phone,CSR-0005,Credit Card
RTN-50943721,ORD-94076817,CUST-4114,david.fields@gmail.com,2025-07-24,Product did not match description,Refund,6.0,Web,ONLINE,Google Pay
RTN-25789127,ORD-94076817,CUST-4114,david.fields@gmail.com,2025-08-22,Damaged in transit,Refund,0.0,Web,ONLINE,Google Pay
RTN-60616886,ORD-49035585,GUEST-100773,elizabethchung@example.com,2025-06-29,Product did not match description,Refund,1142.36,Social Media,ONLINE,PayPal
RTN-83944524,ORD-31740906,CUST-2278,kevin.andrews@hotmail.com,2025-06-26,Item arrived late,Refund,319.44,Web,ONLINE,PayPal
RTN-33839624,ORD-41364479,CUST-6531,jacob.foster@hotmail.com,2025-07-23,Item arrived late,Refund,2781.22,Web,ONLINE,Credit Card
RTN-73982032,ORD-41364479,CUST-6531,jacob.foster@hotmail.com,2025-08-04,Changed mind,Refund,0.0,Web,ONLINE,Credit Card
RTN-47351223,ORD-28571924,GUEST-102753,ojones@example.org,2025-07-23,defective,Refund,1002.38, Social Media  ,ONLINE,Credit Card
RTN-25290703,ORD-50871085,GUEST-103808,petersonchristopher@example.com,2025-07-26,no longer needed,Refund,507.48,Web,ONLINE,Credit Card
RTN-55333710,ORD-36867558,GUEST-102129,martinezpenny@example.org,2025-07-21,Defective,Refund,1296.71,WEB,ONLINE,Credit Card
RTN-70135744,ORD-53920447,CUST-6457,kyle.cox@yahoo.com,2025-07-11,Damaged in transit,refund,770.43,  Ebay  ,ONLINE,Credit Card
RTN-80139691,ORD-90670393,CUST-5338,brian.bird@yahoo.com,2025-07-09,Changed mind,Refund,114.8,Web,ONLINE,Credit Card
RTN-51892169,ORD-06850767,GUEST-103040,aliu@example.net,2025-08-06,Damaged in transit,Refund,990.01,Web,ONLINE,Credit Card
RTN-79446412,ORD-09091764,CUST-4782,amy.mccarthy@gmail.com,2025-07-08,No longer needed,Refund,2661.49,Phone,CSR-0012,Apple Pay
