order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,order_total,payment_method,shipping_speed,shipping_cost,agent_id,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-21176629,3,2025-05-28,CUST-2664,kathleen.thompson@yahoo.com,Ebay,False,  Platinum ,1356.26,CREDIT CARD,Standard,5.0,ONLINE,"398 Christine Roads Apt. 969, Maychester, AZ 94902","398 Christine Roads Apt. 969, Maychester, AZ 94902",High,False
ORD-34748348,6,2025-05-28,GUEST-103082,fharrison@example.org,Web,True,Platinum,1561.71,PayPal,Two-Day,45.0,ONLINE,"6430 Eugene Rue Apt. 192, North Christopherfort, PW 45364","6430 Eugene Rue Apt. 192, North Christopherfort, PW 45364",High,False
ORD-50185916,2,2025-05-28,GUEST-101144,brownmichael@example.com,Phone,False,Silver,442.87,PayPal, Standard ,5.0,CSR-0008,"USNV Edwards, FPO AE 35710","USNV Edwards, FPO AE 35710",Medium,False
ORD-93361746,4,2025-05-28,CUST-4216,kyle.carter@yahoo.com,Social Media,False,Gold,663.59,ACH,Standard,5.0,ONLINE,"817 Howe Stream Apt. 996, East William, FL 04348","817 Howe Stream Apt. 996, East William, FL 04348",MEDIUM,False
ORD-63499950,2,2025-05-28,CUST-3089,kylie.warner@gmail.com,Social Media,False,Silver,366.56,Credit Card,Two-Day,45.0,ONLINE,"282 Sandoval Trail Apt. 193, East Patricia, OH 48222","282 Sandoval Trail Apt. 193, East Patricia, OH 48222",Medium,False
ORD-58820530,2,2025-05-28,CUST-7450,caleb.levine@gmail.com,Phone,False,PLATINUM,739.76,PayPal,Standard,5.0,CSR-0003,"092 Leach Mill Apt. 988, Timothyshire, PR 03147","092 Leach Mill Apt. 988, Timothyshire, PR 03147", high  ,False
ORD-59783376,7,2025-05-28,GUEST-100799,jamie98@example.org,Phone,False,Platinum,2576.58, PayPal  ,Standard,5.0,CSR-0006,"Unit 2951 Box 2702, DPO AE 29300","Unit 2951 Box 2702, DPO AE 29300",High,False
ORD-89569790,5,2025-05-28,CUST-6885,tasha.lopez@hotmail.com,Social Media,False,Platinum,1653.03,Credit Card,Two-Day,45.0,ONLINE,"30625 Parsons Alley, North Kathrynmouth, MO 11176","30625 Parsons Alley, North Kathrynmouth, MO 11176",High,False
ORD-39569703,14,2025-05-28,CUST-6230,courtney.golden@hotmail.com,Web,False,Platinum,6342.9,PayPal,Overnight,80.0,ONLINE,"075 Watson Path Apt. 853, North Curtis, VI 94101","075 Watson Path Apt. 853, North Curtis, VI 94101",high,False
ORD-48102556,5,2025-05-28,GUEST-102766,austinvictor@example.org,Web,False,Gold,610.64,Credit Card,Standard,5.0,ONLINE,"13816 Sara Trail Suite 693, Alanland, DE 04528","13816 Sara Trail Suite 693, Alanland, DE 04528",Medium,False
ORD-39073506,6,2025-05-28,CUST-3617,emily.carey@hotmail.com,social media,False,Platinum,2872.09,Credit Card,Standard,5.0,ONLINE,"PSC 3436, Box 9759, APO AP 14322","PSC 3436, Box 9759, APO AP 14322",High,False
ORD-78820023,1,2025-05-29,CUST-6193,jessica.reyes@gmail.com,Phone,False,Silver,100.15,Apple Pay,Standard,5.0,CSR-0007,"PSC 8149, Box 3533, APO AE 85522","PSC 8149, Box 3533, APO AE 85522",Low,False
ORD-12011899,1,2025-05-29,GUEST-100964,donaldvargas@example.org,Social Media,True,Gold,284.9,Credit Card,Standard,5.0,ONLINE,"127 Blackburn Trail, New Ryanbury, CA 08291","127 Blackburn Trail, New Ryanbury, CA 08291",High,False
ORD-12998224,7,2025-05-29,CUST-4257,jeffery.brown@yahoo.com,Phone,False,Platinum,2522.5,Credit Card,Standard,5.0,CSR-0010,"468 Myers Terrace, New Michael, NM 18297","468 Myers Terrace, New Michael, NM 18297",High,False
ORD-94797220,3,2025-05-29,GUEST-103124,bchurch@example.com,Web,False,Silver,435.34,Credit Card,Overnight,80.0,ONLINE,"88640 Clark Curve Apt. 142, Griffinton, NJ 74626","88640 Clark Curve Apt. 142, Griffinton, NJ 74626",Medium,False
ORD-83981551,8,2025-05-29,CUST-2138,molly.jones@hotmail.com,Web,True,platinum,1781.08,  ACH ,Two-Day,45.0,ONLINE,"430 Jill Islands, Port Kimberly, ND 33595","430 Jill Islands, Port Kimberly, ND 33595",High,False
ORD-38216966,1,2025-05-29,CUST-3190,david.snyder@yahoo.com,Phone,True,Silver,179.7,Credit Card,STANDARD,5.0,CSR-0008,"936 Campbell Mountains, North Reginaside, DE 52231","936 Campbell Mountains, North Reginaside, DE 52231",Low,False
ORD-04679813,2,2025-05-29,CUST-1586,bryan.francis@yahoo.com,Phone,False,Silver,246.26,Credit Card,  Standard ,5.0,CSR-0014,"692 Melissa Points Apt. 585, North Shannon, PA 01178","692 Melissa Points Apt. 585, North Shannon, PA 01178",Low,False
ORD-12124760,1,2025-05-29,CUST-6914,scott.meyer@yahoo.com,Phone,False,Gold,497.88,Credit Card,Standard,5.0,CSR-0002,"157 Roy Square Suite 081, Lake Andrewbury, PW 05534","157 Roy Square Suite 081, Lake Andrewbury, PW 05534",High,False
ORD-57212430,1,2025-05-29,CUST-1508,benjamin.khan@yahoo.com,Phone,False,Silver,238.14,Credit Card,Two-Day,45.0,CSR-0009,"57800 George Extensions, West Normatown, NJ 87967","57800 George Extensions, West Normatown, NJ 87967",Low,False
ORD-89077542,2,2025-05-29,CUST-6914,scott.meyer@yahoo.com,Web,False,Gold,261.52,Credit Card,Standard,5.0,ONLINE,"157 Roy Square Suite 081, Lake Andrewbury, PW 05534","157 Roy Square Suite 081, Lake Andrewbury, PW 05534",High,False
ORD-33378024,7,2025-05-29,CUST-6107,mary.cruz@hotmail.com,Phone,False,Platinum,2289.98,Google Pay,Two-Day,45.0,CSR-0015,"3926 Daisy Forks, Brittanychester, MS 01467","3926 Daisy Forks, Brittanychester, MS 01467",High,False
ORD-30963661,1,2025-05-29,GUEST-101751,whiteerik@example.com,Web,True,Silver,226.3,Credit Card,Standard,5.0,ONLINE,"USCGC Houston, FPO AP 05156","USCGC Houston, FPO AP 05156",Low,False
ORD-00946432,5,2025-05-29,GUEST-102217,lawsonmaria@example.org,Web,False,Platinum,1502.03,Credit Card,Two-Day,45.0,ONLINE,"9290 Randy Centers Apt. 907, Robinton, NV 24786","9290 Randy Centers Apt. 907, Robinton, NV 24786",High,False
ORD-01170262,2,2025-05-29,GUEST-100836,dphillips@example.org,Social Media,True,Silver,273.53,Credit Card,  Standard  ,5.0,ONLINE,"64147 Cheryl Underpass, Fletcherview, PA 67469","64147 Cheryl Underpass, Fletcherview, PA 67469",Medium,False
ORD-16848309,5,2025-05-29,CUST-5913,brian.murray@yahoo.com,Phone,False, Platinum ,1605.3, ACH  ,Standard,5.0,CSR-0011,"9741 Jennifer Light, Russellshire, VI 20135","9741 Jennifer Light, Russellshire, VI 20135",High,False
ORD-44611195,3,2025-05-29,GUEST-100166,brownnatalie@example.com,Phone,False,Gold,913.51,Credit Card,Overnight,80.0,CSR-0001,"143 Johnson Fall Suite 883, South Valeriemouth, GA 10494","143 Johnson Fall Suite 883, South Valeriemouth, GA 10494",High,False
ORD-52520725,3,2025-05-30,GUEST-100896,omyers@example.net,Ebay,False,Platinum,562.28,Credit Card,Overnight,80.0,ONLINE,"41460 Yvette View Apt. 580, East Sethside, MP 19379","41460 Yvette View Apt. 580, East Sethside, MP 19379",High,False
ORD-06825725,8,2025-05-30,GUEST-102277,rodriguezsean@example.net,Ebay,True,Platinum,1829.56,Credit Card,Two-Day,45.0,ONLINE,"051 Carla Way, Connieview, PA 06653","051 Carla Way, Connieview, PA 06653",High,False
ORD-72926388,5,2025-05-30,CUST-2595,rebecca.brown@gmail.com, web ,False,Platinum,1254.55,Credit Card,Standard,5.0,ONLINE,"469 Douglas Points Suite 306, Port Katelynbury, ND 02460","469 Douglas Points Suite 306, Port Katelynbury, ND 02460",High,False
ORD-43330323,2,2025-05-30,CUST-1888,wendy.melendez@yahoo.com,NewEgg,False,Gold,641.3,Credit Card,Two-Day,45.0,ONLINE,"9719 Davis Path, New Ericbury, NV 22606","9719 Davis Path, New Ericbury, NV 22606",Medium,False
ORD-50030365,2,2025-05-30,CUST-5614,mary.perez@hotmail.com,Ebay,True,Silver,303.78,PayPal,Standard,5.0,ONLINE,"37316 Edward Expressway, Leeburgh, WY 80600","37316 Edward Expressway, Leeburgh, WY 80600",Medium,False
ORD-58985274,15,2025-05-30,CUST-6088,jennifer.schmidt@gmail.com,  Ebay ,False,Platinum,5484.7, Credit Card ,Two-Day,45.0,ONLINE,"33452 Susan Shoal, Lake Oscar, RI 30951","33452 Susan Shoal, Lake Oscar, RI 30951",High,False
ORD-98230620,5,2025-05-30,CUST-1993,lynn.carter@yahoo.com,Web,False,Gold,815.59,Credit Card,Standard,5.0,ONLINE,"9676 Jones Squares, North Johnville, NV 12495","9676 Jones Squares, North Johnville, NV 12495",High,False
ORD-75554523,3,2025-05-30,CUST-7283,courtney.baxter@gmail.com,Web,False,Gold,647.58,Credit Card,Standard,5.0,ONLINE,"04894 Jasmine Circles Apt. 257, East Julie, PR 76924","04894 Jasmine Circles Apt. 257, East Julie, PR 76924",Medium,False
ORD-82314653,8,2025-05-30,CUST-4270,mark.adams@hotmail.com,Web,False,Platinum,2565.66,PayPal,Standard,5.0,ONLINE,"USNV Sanchez, FPO AA 20165","USNV Sanchez, FPO AA 20165",High,False
ORD-81913681,5,2025-05-30,GUEST-103106,daniel95@example.com,Web,False,Platinum,1836.27,Credit Card,Standard,5.0,ONLINE,"247 Aaron Avenue Suite 878, Johnmouth, PA 23806","247 Aaron Avenue Suite 878, Johnmouth, PA 23806",High,False
ORD-35922040,8,2025-05-30,GUEST-102396,james92@example.com,SOCIAL MEDIA,True,Platinum,1423.63,Credit Card,Standard,5.0,ONLINE,"9192 Jennifer Course Apt. 239, Lake Victoria, NH 19461","9192 Jennifer Course Apt. 239, Lake Victoria, NH 19461",High,False
ORD-42663001,2,2025-05-30,GUEST-102804,robinsonjessica@example.org,Ebay,False,Silver,257.5,PAYPAL,Standard,5.0,ONLINE,"6372 Casey Flats, Port Lancehaven, MA 52846","6372 Casey Flats, Port Lancehaven, MA 52846",  Medium  ,False
ORD-49816730,2,2025-05-30,CUST-7441,rebecca.ritter@gmail.com,Web,True,  Platinum ,558.29,Credit Card, Two-Day ,45.0,ONLINE,"PSC 6252, Box 4713, APO AE 41635","PSC 6252, Box 4713, APO AE 41635",High,False
ORD-49474721,15,2025-05-30,CUST-4089,brian.weaver@yahoo.com,Web,False,Platinum,7330.45,  Credit Card ,Overnight,80.0,ONLINE,"76724 Scott Vista, Marciaburgh, DE 75209","76724 Scott Vista, Marciaburgh, DE 75209",High,False
ORD-26964578,6,2025-05-30,CUST-3138,julia.lin@yahoo.com,Web,True, Platinum  ,2269.83,Credit Card,  Standard  ,5.0,ONLINE,"623 Melvin Roads Suite 298, Lake Joseph, AR 87947","623 Melvin Roads Suite 298, Lake Joseph, AR 87947",High,False
ORD-27228084,2,2025-05-30,GUEST-101816,jessicadunn@example.net,Web,False,Platinum,436.02,CREDIT CARD,Overnight,80.0,ONLINE,"957 John Hollow, Martinezland, OK 36352","957 John Hollow, Martinezland, OK 36352",High,False
ORD-27046893,1,2025-05-30,CUST-6680,regina.tran@hotmail.com,Phone,False,Bronze,49.5,Credit Card,Standard,5.0,,"38548 Alison Estates, North Carly, MP 30192","38548 Alison Estates, North Carly, MP 30192",Low,False
ORD-27475517,6,2025-05-30,CUST-3344,mindy.green@hotmail.com,Phone,False,Gold,650.14,Credit Card,Standard,5.0,CSR-0017,"45746 Alex Curve Suite 302, Karenton, AK 92995","45746 Alex Curve Suite 302, Karenton, AK 92995",Medium,False
ORD-11140601,3,2025-05-30,CUST-1730,cheryl.brown@yahoo.com,Web,True,Gold,278.1,  Credit Card  ,Standard,5.0,ONLINE,"264 Jesse Fork Apt. 095, East Josetown, CO 27120","264 Jesse Fork Apt. 095, East Josetown, CO 27120",High,False
ORD-86807996,5,2025-05-30,GUEST-103446,dchaney@example.net,Web,False,Gold,811.82,Credit Card,Standard,5.0,ONLINE,"PSC 0417, Box 4230, APO AA 48060","PSC 0417, Box 4230, APO AA 48060",High,False
ORD-29083318,4,2025-05-30,CUST-1762,aaron.lloyd@yahoo.com,Web,False,  PLATINUM  ,1692.6,Credit Card, Standard ,5.0,ONLINE,"74679 Nathan Ports Apt. 701, Kristinaland, HI 98405","74679 Nathan Ports Apt. 701, Kristinaland, HI 98405",High,False
ORD-42671317,9,2025-05-31,CUST-2981,charles.garrison@yahoo.com,Web,False,Platinum,3221.27, Apple Pay ,Standard,5.0,ONLINE,"75703 Tyler Plain, South Joycemouth, VT 13412","75703 Tyler Plain, South Joycemouth, VT 13412",High,False
ORD-78115848,2,2025-05-31,GUEST-101969,jonesjennifer@example.org,Web,True,Silver,171.68,Apple Pay,Standard,5.0,ONLINE,"USNS Garcia, FPO AE 16299","USNS Garcia, FPO AE 16299",Low,False
ORD-63203465,2,2025-05-31,GUEST-100108,beardphillip@example.org,NewEgg,False,Silver,327.89,Credit Card,Standard,5.0,ONLINE,"898 John Burgs Suite 725, East Haley, MP 78075","898 John Burgs Suite 725, East Haley, MP 78075",Medium,False
ORD-72057312,8,2025-05-31,GUEST-103986,penny45@example.com,Web,False,Platinum,1677.47, Credit Card  ,Two-Day,45.0,ONLINE,"4658 Stewart Court, South Rachel, NH 41455","4658 Stewart Court, South Rachel, NH 41455",High,False
ORD-77248918,8,2025-05-31,CUST-5958,timothy.mitchell@hotmail.com,Web,False,Platinum,1575.93,Credit Card,Two-Day,45.0,ONLINE,"75238 Nicholas Tunnel Suite 960, Kristiland, MA 39279","75238 Nicholas Tunnel Suite 960, Kristiland, MA 39279",High,False
ORD-58916639,5,2025-05-31,GUEST-102781,parkerdylan@example.org, Web ,False,Platinum,1197.13,ACH,Two-Day,45.0,ONLINE,"90878 Jackson Squares, North Robertport, OR 60157","90878 Jackson Squares, North Robertport, OR 60157",High,False
ORD-77116376,7,2025-05-31,GUEST-100466,bethmccullough@example.com, Social Media ,False,Platinum,2616.25,CREDIT CARD,Overnight,80.0,ONLINE,"995 Forbes Overpass, East Chadshire, NV 30834","995 Forbes Overpass, East Chadshire, NV 30834",High,False
ORD-99470157,7,2025-05-31,GUEST-101649,hmurphy@example.net,Web,True,Platinum,1967.67,Credit Card,Two-Day,45.0,ONLINE,"USS Key, FPO AE 05114","USS Key, FPO AE 05114",High,False
ORD-95915084,8,2025-05-31,CUST-5086,jessica.campbell@gmail.com,Web,False,Platinum,2800.12,Credit Card,Standard,5.0,ONLINE,"19530 Joseph Springs, Port Evan, DC 91898","19530 Joseph Springs, Port Evan, DC 91898",High,False
ORD-05003171,2,2025-05-31,CUST-6615,timothy.sharp@hotmail.com, Web  ,False,Gold,542.52,PayPal,Standard,5.0,ONLINE,"34354 Rosario Parkways, Port Annette, NH 53025","34354 Rosario Parkways, Port Annette, NH 53025",Medium,False
ORD-04809455,10,2025-05-31,CUST-3270,justin.lopez@hotmail.com,Web,True,Platinum,5838.51,Credit Card,  Standard ,5.0,ONLINE,"982 Andrew Union Apt. 770, East Danielside, IA 43720","982 Andrew Union Apt. 770, East Danielside, IA 43720",High,False
ORD-83386052,8,2025-05-31,GUEST-103568,halehannah@example.org,Ebay,True,Platinum,1349.4,Google Pay,Two-Day,45.0,ONLINE,"68101 Crystal River Apt. 372, Lake Jacobtown, NV 85795","68101 Crystal River Apt. 372, Lake Jacobtown, NV 85795",High,False
ORD-06434642,3,2025-05-31,CUST-1653,kristina.green@hotmail.com,Web,False,Platinum,435.88,PayPal,  Standard ,5.0,ONLINE,"8368 Angela Harbor, Lake Michaelborough, UT 50325","8368 Angela Harbor, Lake Michaelborough, UT 50325",High,False
ORD-20228406,5,2025-05-31,CUST-3329,barbara.jackson@yahoo.com,Social Media,False,Platinum,2696.3,Credit Card,Two-Day,45.0,ONLINE,"9792 Alexander Streets, Davidland, WA 39501","9792 Alexander Streets, Davidland, WA 39501",High,False
ORD-05226519,5,2025-05-31,CUST-2704,jason.davis@hotmail.com,Ebay,False,Platinum,2316.1,paypal,Two-Day,45.0,ONLINE,"0272 Gonzales Way Apt. 895, Robertberg, ME 21622","0272 Gonzales Way Apt. 895, Robertberg, ME 21622",High,False
ORD-90004150,8,2025-05-31,GUEST-100017,kathryn06@example.net,Social Media,False,Platinum,2800.48,Credit Card,Standard,5.0,ONLINE,"293 Brown Landing Apt. 700, New Clayton, PA 41464","293 Brown Landing Apt. 700, New Clayton, PA 41464",High,False
ORD-83835493,6,2025-05-31,GUEST-103025,marycompton@example.org,Web,False,GOLD,798.51,Credit Card,overnight,80.0,ONLINE,"42106 Kristine Street, Sandraside, SC 39611","42106 Kristine Street, Sandraside, SC 39611",High,False
ORD-99668734,1,2025-06-01,GUEST-103745,maurice53@example.com,Social Media,False,Bronze,72.18,PayPal,Standard,5.0,ONLINE,"83374 Smith Common Suite 797, North Taylor, IN 04421","83374 Smith Common Suite 797, North Taylor, IN 04421",Low,False
ORD-84266535,3,2025-06-01,CUST-1629,michael.hall@yahoo.com,Social Media,False,Gold,852.49,Apple Pay,two-day,45.0,ONLINE,"4562 Montoya Street, Martinezton, KY 00721","4562 Montoya Street, Martinezton, KY 00721",High,False
ORD-74212423,6,2025-06-01,CUST-3215,kyle.alexander@hotmail.com,Web,True,Platinum,941.28,Credit Card,Standard,5.0,ONLINE,"85958 Benjamin Cove Apt. 699, West Carlos, CT 89739","85958 Benjamin Cove Apt. 699, West Carlos, CT 89739",High,False
ORD-60985196,4,2025-06-01,CUST-2254,yvette.ellison@hotmail.com, Ebay ,False,Platinum,1959.45,Credit Card,Standard,5.0,ONLINE,"798 Smith Hill, Ginaville, NE 48394","798 Smith Hill, Ginaville, NE 48394",High,False
ORD-10438544,8,2025-06-01,CUST-6268,shawn.patel@hotmail.com,Ebay,False,Platinum,2075.9,Credit Card,Standard,5.0,ONLINE,"861 Christopher Spurs, Nicholasborough, KY 58954","861 Christopher Spurs, Nicholasborough, KY 58954",High,False
ORD-00836237,3,2025-06-01,GUEST-101055,nunezdaniel@example.com,Phone,False,Platinum,1184.61,Google Pay,Overnight,80.0,CSR-0009,"USS Smith, FPO AA 28379","USS Smith, FPO AA 28379", High  ,False
ORD-23378075,7,2025-06-01,GUEST-102036,colleenrogers@example.net,Web,False,platinum,2689.01,Credit Card,Standard,5.0,ONLINE,"89481 Fox Rest, Port Elizabeth, NJ 04499","89481 Fox Rest, Port Elizabeth, NJ 04499",High,False
ORD-52332861,6,2025-06-01,CUST-6512,tamara.rodriguez@gmail.com,NewEgg,False,Platinum,1276.13,Apple Pay,Standard,5.0,ONLINE,"2043 Hicks Plain, Doyleborough, UT 21021","2043 Hicks Plain, Doyleborough, UT 21021", High  ,False
ORD-38863167,4,2025-06-01,CUST-1874,patricia.garcia@yahoo.com,Phone,True,Platinum,1488.4,PayPal, Standard ,5.0,CSR-0020,"97598 Keith Mall Suite 376, New Cheyenne, VI 90542","97598 Keith Mall Suite 376, New Cheyenne, VI 90542",High,False
ORD-64152689,1,2025-06-01,GUEST-102273,tanya59@example.net,Social Media,True,Silver,468.69,PayPal,Overnight,80.0,ONLINE,"87280 Jacobs Mills Apt. 509, West Christopher, MI 28142","87280 Jacobs Mills Apt. 509, West Christopher, MI 28142",Medium,False
ORD-49112959,7,2025-06-01,GUEST-102472,todd89@example.org,Phone,False,Platinum,1915.86,Apple Pay,Two-Day,45.0,CSR-0020,"1104 Diane Bypass, Lake Christopherville, DE 97655","1104 Diane Bypass, Lake Christopherville, DE 97655",HIGH,False
ORD-52616638,3,2025-06-01,GUEST-101423,johnsonlinda@example.net,Web,False,Platinum,695.05,Credit Card,Standard,5.0,ONLINE,"489 Allen Views Apt. 755, Carolynport, VA 91856","489 Allen Views Apt. 755, Carolynport, VA 91856",High,False
ORD-24769674,9,2025-06-01,CUST-5611,zachary.collins@gmail.com,Ebay,True,Platinum,4058.47,Credit Card,Standard,5.0,,"Unit 9957 Box 8297, DPO AE 50821","Unit 9957 Box 8297, DPO AE 50821",High,False
ORD-97906212,3,2025-06-01,CUST-5146,cody.french@hotmail.com,Web,False,Silver,398.84,Apple Pay,Standard,5.0,ONLINE,"3631 Bennett Plains Apt. 664, New Julietown, MP 67347","3631 Bennett Plains Apt. 664, New Julietown, MP 67347",Medium,False
ORD-85595817,3,2025-06-01,CUST-2296,teresa.jones@gmail.com,Web,True,platinum,402.53,  Credit Card ,Standard,5.0,ONLINE,"986 Gerald Burgs Suite 993, Blairbury, VT 18171","986 Gerald Burgs Suite 993, Blairbury, VT 18171",High,False
ORD-34193927,7,2025-06-01,CUST-5264,james.mitchell@gmail.com,Ebay,True,Platinum,2612.5,Credit Card,Overnight,80.0,ONLINE,"860 Moyer Valleys Apt. 373, Heatherbury, MS 39591","860 Moyer Valleys Apt. 373, Heatherbury, MS 39591",High,False
ORD-97353533,4,2025-06-01,CUST-3590,jon.gonzalez@hotmail.com,Social Media,True,Platinum,1053.48,Apple Pay,Overnight,80.0,ONLINE,"89220 Tracy Drive Apt. 069, South Brucestad, OH 22722","89220 Tracy Drive Apt. 069, South Brucestad, OH 22722",high,False
ORD-73918565,5,2025-06-01,GUEST-100945,anthony20@example.net,NewEgg,False,Platinum,1002.32,ACH, Two-Day  ,45.0,,"06331 Allison Tunnel Suite 265, Mandyhaven, PR 80943","06331 Allison Tunnel Suite 265, Mandyhaven, PR 80943",High,False
ORD-76402903,3,2025-06-01,CUST-6048,molly.mills@yahoo.com,Phone,False,Gold,870.21,Credit Card,Standard,5.0,CSR-0010,"48371 Bethany Cape, Penningtonfurt, AL 15092","48371 Bethany Cape, Penningtonfurt, AL 15092",High,False
ORD-90071015,6,2025-06-02,CUST-5980,cameron.cross@hotmail.com,Phone,False,Platinum,869.2,Google Pay,Standard,5.0,CSR-0012,"4154 Marcia Springs, Ashleyfurt, PW 79401","4154 Marcia Springs, Ashleyfurt, PW 79401",High,False
ORD-86511262,2,2025-06-02,GUEST-100671,alejandrosmith@example.com,Web,False,Silver,204.7,Credit Card,Two-Day,45.0,ONLINE,"4962 Heather Court Suite 944, Lake Steven, PR 43377","4962 Heather Court Suite 944, Lake Steven, PR 43377",Low,False
ORD-52158300,2,2025-06-02,GUEST-103996,hsmith@example.com,ebay,False,Platinum,589.56,Credit Card,Two-Day,45.0,ONLINE,"106 Mcintyre Ranch Apt. 572, Hillmouth, AL 77908","106 Mcintyre Ranch Apt. 572, Hillmouth, AL 77908",High,False
ORD-21934668,3,2025-06-02,CUST-3215,kyle.alexander@hotmail.com,Social Media,False,Platinum,760.83,Google Pay,Standard,5.0,ONLINE,"85958 Benjamin Cove Apt. 699, West Carlos, CT 89739","85958 Benjamin Cove Apt. 699, West Carlos, CT 89739",High,False
ORD-08678866,5,2025-06-02,GUEST-103642,jacksonkayla@example.org,Web,False,Platinum,1252.43,Credit Card,Standard,5.0,ONLINE,"Unit 3633 Box 2625, DPO AP 73775","Unit 3633 Box 2625, DPO AP 73775",High,False
ORD-30483661,7,2025-06-02,GUEST-102709,johntaylor@example.net,NewEgg,False,Platinum,1846.69,Credit Card,Standard,5.0,ONLINE,"67216 Coleman Hill, West Robert, NE 44725","67216 Coleman Hill, West Robert, NE 44725",High,False
ORD-03298863,5,2025-06-02,GUEST-101289,vcarter@example.org,Phone,False,Platinum,1379.68,Credit Card,Standard,5.0,CSR-0008,"Unit 1906 Box 5512, DPO AA 21822","Unit 1906 Box 5512, DPO AA 21822",High,False
ORD-55957796,7,2025-06-02,CUST-2664,kathleen.thompson@yahoo.com,Social Media,False,Platinum,1909.14,Credit Card,Standard,5.0,ONLINE,"398 Christine Roads Apt. 969, Maychester, AZ 94902","398 Christine Roads Apt. 969, Maychester, AZ 94902",  High ,False
ORD-79459573,2,2025-06-02,GUEST-100309,ghall@example.net,Web,True,Silver,262.19,Credit Card,Standard,5.0,ONLINE,"203 Jeffrey Hill Apt. 406, Lake Crystal, KY 28722","203 Jeffrey Hill Apt. 406, Lake Crystal, KY 28722",Medium,False
ORD-76062272,10,2025-06-02,CUST-2204,antonio.gonzales@gmail.com,Phone,False,Platinum,6769.27,Apple Pay,Standard,5.0,CSR-0008,"USNS Herrera, FPO AA 95905","USNS Herrera, FPO AA 95905",High,False
ORD-96317988,11,2025-06-02,CUST-2640,madeline.erickson@hotmail.com,Phone,False,platinum,3499.58,Credit Card,Overnight,80.0,CSR-0015,"7384 Anthony Fields Suite 618, Lake Curtis, WV 76640","7384 Anthony Fields Suite 618, Lake Curtis, WV 76640", High  ,False
ORD-44943572,7,2025-06-02,CUST-4273,karen.holder@gmail.com,Phone,True,Platinum,2061.0,Apple Pay,Standard,5.0,CSR-0017,"295 Victor Tunnel Suite 434, South Brittneyfort, UT 19829","295 Victor Tunnel Suite 434, South Brittneyfort, UT 19829",High,False
ORD-86628175,3,2025-06-02,CUST-2253,john.tran@hotmail.com,Social Media,False,Platinum,1059.78,ACH,Overnight,80.0,ONLINE,"680 Tanya Corners, Shannonshire, AK 90293","680 Tanya Corners, Shannonshire, AK 90293",High,False
ORD-15394281,10,2025-06-02,CUST-5240,savannah.gould@hotmail.com,  Phone ,True,Platinum,4639.96,CREDIT CARD, Standard  ,5.0,CSR-0017,"USCGC Spencer, FPO AA 68602","USCGC Spencer, FPO AA 68602",High,False
ORD-68246227,2,2025-06-02,CUST-5788,jennifer.jones@hotmail.com,Web,True,Platinum,390.91,Credit Card,Two-Day,45.0,ONLINE,"06535 Greg Fields, Seantown, AZ 27692","06535 Greg Fields, Seantown, AZ 27692",High,False
ORD-05720826,8,2025-06-02,CUST-4881,wendy.martinez@hotmail.com,Social Media,True,Platinum,6397.22,Credit Card,Overnight,80.0,ONLINE,"Unit 0154 Box 8884, DPO AP 88574","Unit 0154 Box 8884, DPO AP 88574",High,False
ORD-21311630,5,2025-06-02,CUST-4932,john.pena@gmail.com,NewEgg,False,Platinum,2263.77,PayPal,Standard,5.0,ONLINE,"2246 Simon Mountains, North Timmouth, WV 87018","2246 Simon Mountains, North Timmouth, WV 87018",high,False
ORD-32532887,3,2025-06-03,GUEST-100344,michael36@example.org,Web,False,Platinum,719.03, Apple Pay ,Standard,5.0,ONLINE,"166 Williams Gardens Suite 833, Lake Larry, PA 14213","166 Williams Gardens Suite 833, Lake Larry, PA 14213",High,False
ORD-17986439,5,2025-06-03,CUST-4270,mark.adams@hotmail.com,Web,False,platinum,1197.27,Credit Card,Standard,5.0,ONLINE,"USNV Sanchez, FPO AA 20165","USNV Sanchez, FPO AA 20165",High,False
ORD-25712059,7,2025-06-03,GUEST-103416,jose74@example.net,  Web ,False, Platinum ,1698.73,PayPal,Standard,5.0,ONLINE,"430 Wiggins Lock Suite 938, Jimenezside, UT 24619","430 Wiggins Lock Suite 938, Jimenezside, UT 24619",High,False
ORD-14355581,6,2025-06-03,CUST-4089,brian.weaver@yahoo.com,Web,False,Platinum,1927.63,Apple Pay,Two-Day,45.0,ONLINE,"76724 Scott Vista, Marciaburgh, DE 75209","76724 Scott Vista, Marciaburgh, DE 75209", High  ,False
ORD-51591883,5,2025-06-03,CUST-2959,kevin.price@hotmail.com,Web,False,Platinum,763.15,Credit Card,standard,5.0,ONLINE,"0442 Johnson Parkway Suite 175, New Barbarashire, PW 98725","0442 Johnson Parkway Suite 175, New Barbarashire, PW 98725",High,False
ORD-50046976,4,2025-06-03,GUEST-103603,lamjennifer@example.com,Social Media,False,Gold,860.95,Credit Card,  Standard ,5.0,ONLINE,"6989 Jack Locks Apt. 723, Anthonyburgh, KS 44523","6989 Jack Locks Apt. 723, Anthonyburgh, KS 44523",High,False
